date,url,tags,au_url,au_id,title,description,year
2002-03-01,xplatform,browsers;workflow-tools,paulsciortino,Paul Sciortino,Build a Cross-Platform Testing Station in Mac OS,"Everybody talks about cross-platform testing, but nobody’s shown how to do it on a nuts-and-bolts level. Until now. Sciortino’s comprehensive tutorial for Mac-based web designers will set you up with the testing platform of your dreams.",2002
2002-02-22,writebetter,community;writing,dennisa.mahoney,Dennis A. Mahoney,How to Write a Better Weblog,"Great writing can’t be taught, but bad writing can be avoided. Mahoney shares tips to enhance the writing on your personal site, blog, journal, etc.",2002
2002-02-22,slashforward,html;information-architecture;usability,waferbaby,waferbaby,Slash Forward (Some URLs are Better Than Others),"Some URLs are better than others: easier for visitors to remember, easier for designers and developers when it comes time to change the technology that drives the site. Waferbaby neatly and briefly considers the effect of web addresses on usability, design, and ease of maintenance and technological transition.",2002
2002-02-15,betterliving,browsers;css;html,zeldman,Jeffrey Zeldman,Better Living Through XHTML,"Everything you wanted to know about converting from HTML to XHTML, including why you’d want to, tools that help, changes in the way browsers display XHTML pages, shortcuts, bugs, workarounds, and other tips you won’t find elsewhere.",2002
2002-02-08,perl,the-server-side,josephryan,Joseph Ryan,Build a Search Engine in PERL,Everything you wanted to know about using PERL to build a simple search engine for your site (but were afraid to ask).,2002
2002-02-08,n4switch,css;javascript;accessibility;usability,danielludwin,Daniel Ludwin,A Backward Compatible Style Switcher,"You asked for it, you’ve got it: an Open Source alternate style sheet switcher that actually works in Netscape 4. No, really. Daniel Ludwin shows how it’s done.",2002
2002-01-31,webservices,the-server-side,patrickcooney,Patrick Cooney,Understanding Web Services,"By promoting standards-based communication,web services might change the way we build sites.",2002
2002-01-18,gettingpaid,business,zeldman,Jeffrey Zeldman,Getting Paid,"As businesses struggle to stay in business, many are short–changing vendors or woefully delaying payment. Zeldman laments the difficulties of getting paid.",2002
2002-01-11,cms1,graphic-design;project-management;workflow-tools,jamesellis,James Ellis,CMS and the Single Web Designer,"Content Management Systems free designers from the gruntwork of individual web page production. They may also free companies from the need to retain design staff. How do content management systems work, and what impact will they have on a web designer’s job?",2002
2002-01-04,hellxml,browsers;html,troyjanisch,Troy Janisch,What the Hell is XML?,"Attention, content managers, developers, site owners and designers: XML is here, and the time to start using it is now.",2002
2001-12-28,omniweb,browsers,waferbaby,waferbaby,Omniweb and Standards,"Omniweb, a promising new browser for Mac OS X, has been much praised for its elegant interface and beautiful antialiasing of text. But how does it fare with web standards like CSS and the DOM? To find out, Waferbaby puts newly released version 4.1b1 through the paces.",2001
2001-12-24,macbrowsers,browsers,zeldman,Jeffrey Zeldman,Mac Browser Roundup (with Håkon Lie and Tantek Çelik),"We test drove and reviewed the new Mac browsers, then asked browser makers Håkon Lie of Opera and Tantek Çelik of Microsoft to respond to our comments.",2001
2001-12-07,bathingape,brand-identity;graphic-design,adamgreenfield,Adam Greenfield,The Bathing Ape Has No Clothes (and other notes on the distinction between style and design),Why has the level of discussion in “design forums” degenerated so quickly? Maybe because they’re not populated by “designers.” Greenfield explains the difference between Stylists and Designers—and why that difference matters so much.,2001
2001-12-07,netscape,browsers;css;html;state-of-the-web;accessibility,zeldman,Jeffrey Zeldman,Why Don’t You Code for Netscape?,"Long considered the Holy Grail of web design, “backward compatibility” has its place; but at this point in web development history, shouldn’t we be more concerned about forward compatibility? ALA makes the case for authoring to web standards instead of browser quirks.",2001
2001-11-23,readingdesign,graphic-design;typography-web-fonts;interaction-design;usability,deanallen,Dean Allen,Reading Design,"With so many specialists working so hard at their craft, why are so many pages so hard to read? Unabashed text enthusiast Dean Allen thinks designers would benefit from approaching their work as being written rather than assembled.",2001
2001-11-09,msn,browsers;html;business,hakonwiumlie,Håkon Wium Lie,"MSN, Opera, and Web Standards","Håkon Lie, the father of Style Sheets and CTO of Opera, debunks Microsoft’s claim that web standards have anything to do with the blocking of Opera and Mozilla users from MSN.com.  Lie’s eye–opening commentary includes a chart analyzing all 63 top–level pages at MSN.com in terms of standards compliance.",2001
2001-11-02,alternate,css;html;javascript,paulsowden,Paul Sowden,Alternative Style: Working With Alternate Style Sheets,"Build a standards-compliant Style switcher: After explaining the basics of alternate style sheets, Sowden shows how to make them work in IE, Mozilla, and other modern browsers with just a few lines of JavaScript. Use style switchers to make your site more accessible, to facilitate user customization, or to develop creative effects.",2001
2001-10-26,infoexperience,industry;state-of-the-web;graphic-design;usability,emmanuelkingturner,Emmanuel King Turner,Information vs. Experience,The conflict between presentation and structure reveals two views of the web. Which one’s winning?,2001
2001-10-19,typography,writing;typography-web-fonts,erinkissane,Erin Kissane,Typography Matters,"It’s a style thing. It’s a usability thing. It’s a tricky thing for large content sites and a step up for independents.  It’s typographically correct punctuation on the web, and ALA’s Erin Kissane makes the case for it.",2001
2001-10-19,emen,html;typography-web-fonts,peterksheerin,Peter K Sheerin,The Trouble With EM ’n EN (and Other Shady Characters),"More than you ever wanted to know about dashes, spaces, curly quotes, and other vagaries of online typography. HTML specs, grammatical rules, browser bugs and character encoding—it’s all here, in this famous and much-bookmarked ALA article.",2001
2001-10-12,flashaesthetic,graphic-design;interaction-design,rossolson,Ross Olson,The Flash Aesthetic,"Scaling, 2-D style, cycle-free motion, and heavy strokes. They’re not just web design trends any more. Join Olson on a cultural scavenger hunt as he tracks the ways Flash design techniques have crept into non-web media.",2001
2001-10-12,succeed,the-server-side;usability,tillquack,Till Quack,How to Succeed With URLs,"Dynamic websites rock. Dynamically generated URLs suck. Till Quack shows how to use PHP to convert those machine-friendly nightmares into dreamy, human-friendly web addresses.",2001
2001-10-05,patents,business;industry,zeldman,Jeffrey Zeldman,"Patents, Royalties, and Web Standards",This week there is only one web story that matters. The W3C has written a patent policy that opens the door to royalty payments on web standards.,2001
2001-09-28,readspec,css;html,j.davideisenberg,J. David Eisenberg,How to Read W3C Specs,"Although they appear maddeningly incomprehensible at first, W3C specifications are actually great sources of information, once you understand their secrets. Learn how to read the specs.",2001
2001-08-31,clientcontent,writing;brand-identity,stevengarrity,Steven Garrity,Evolving Client Content,Content management systems are only as good as the content they manage. Garrity explores the care and feeding of low-budget clients who need high-quality content.,2001
2001-08-31,sendtofriend,html;the-server-side,danielshort,Daniel Short,Build a “Send to Friend” Page,"In this quick ’n easy tutorial, Short shows how to increase your site’s popularity  by building a simple “send to friend” service in HTML and ASP.",2001
2001-08-17,globaltreaty,business;industry,dennisa.mahoney,Dennis A. Mahoney,Global Treaty Could Transform the Web,"Mahoney is boiling mad over a proposed global treaty that would turn our worldwide web into a mishmash of regional Intranets, each attending to whatever local regulation allows.",2001
